2016-07-07 11:28:41     0.7   12.9  STATUS STARTED RnBeads Pipeline
2016-07-07 15:57:55     4.0   15.5    INFO             Density estimation ( Design--R04C01 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:907347/907347; II:2311057/2311057
2016-07-07 15:57:55     4.0   15.5    INFO             Density estimation ( Design--R04C01 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/907347; II:1436151/2311057
2016-07-07 15:58:06     4.0   15.5    INFO             Density estimation ( CGI Relation--R04C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: Open Sea:1486503/1486503; Shelf:399348/399348; Shore:960174/960174; Island:1291923/1291923
2016-07-07 15:58:06     4.0   15.5    INFO             Density estimation ( CGI Relation--R04C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: Open Sea:1436947/1486503; Shelf:386035/399348; Shore:928164/960174; Island:1248854/1291923
2016-07-07 15:58:27     4.1   15.5    INFO             Density estimation ( Design--R04C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:1166589/1166589; II:2971359/2971359
2016-07-07 15:58:27     4.1   15.5    INFO             Density estimation ( Design--R04C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/1166589; II:1436151/2971359
2016-07-07 15:58:38     4.1   15.5    INFO             Density estimation ( CGI Relation--R05C01 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: Open Sea:1156169/1156169; Shelf:310604/310604; Shore:746802/746802; Island:1004829/1004829
2016-07-07 15:58:54     4.0   15.5    INFO             Density estimation ( Design--R05C01 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:907347/907347; II:2311057/2311057
2016-07-07 15:58:55     4.0   15.5    INFO             Density estimation ( Design--R05C01 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/907347; II:1436151/2311057
2016-07-07 15:59:06     3.6   15.5    INFO             Density estimation ( CGI Relation--R05C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: Open Sea:1486503/1486503; Shelf:399348/399348; Shore:960174/960174; Island:1291923/1291923
2016-07-07 15:59:07     3.6   15.5    INFO             Density estimation ( CGI Relation--R05C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: Open Sea:1436947/1486503; Shelf:386035/399348; Shore:928164/960174; Island:1248854/1291923
2016-07-07 15:59:27     3.6   15.5    INFO             Density estimation ( Design--R05C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:1166589/1166589; II:2971359/2971359
2016-07-07 15:59:27     3.6   15.5    INFO             Density estimation ( Design--R05C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/1166589; II:1436151/2971359
2016-07-07 15:59:38     3.6   15.5    INFO             Density estimation ( CGI Relation--R06C01 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: Open Sea:1156169/1156169; Shelf:310604/310604; Shore:746802/746802; Island:1004829/1004829
2016-07-07 15:59:55     3.6   15.5    INFO             Density estimation ( Design--R06C01 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:907347/907347; II:2311057/2311057
2016-07-07 15:59:55     3.6   15.5    INFO             Density estimation ( Design--R06C01 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/907347; II:1436151/2311057
2016-07-07 16:00:06     3.6   15.5    INFO             Density estimation ( CGI Relation--R06C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: Open Sea:1486503/1486503; Shelf:399348/399348; Shore:960174/960174; Island:1291923/1291923
2016-07-07 16:00:06     3.6   15.5    INFO             Density estimation ( CGI Relation--R06C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: Open Sea:1436947/1486503; Shelf:386035/399348; Shore:928164/960174; Island:1248854/1291923
2016-07-07 16:00:27     3.6   15.5    INFO             Density estimation ( Design--R06C02 (based on Sentrix_Position) ): Groupwise retained observations after missing value removal: I:1166589/1166589; II:2971359/2971359
2016-07-07 16:00:27     3.6   15.5    INFO             Density estimation ( Design--R06C02 (based on Sentrix_Position) ): Groupwise retained observations after subsampling: I:563849/1166589; II:1436151/2971359
2016-07-07 16:00:40     3.6   15.5    INFO             Density estimation ( CGI Relation--Normal (based on diseaseState) ): Groupwise retained observations after missing value removal: Open Sea:6276346/6276346; Shelf:1686136/1686136; Shore:4054068/4054068; Island:5454786/5454786
2016-07-07 16:00:41     3.6   15.5    INFO             Density estimation ( CGI Relation--Normal (based on diseaseState) ): Groupwise retained observations after subsampling: Open Sea:1436947/6276346; Shelf:386035/1686136; Shore:928164/4054068; Island:1248854/5454786
2016-07-07 16:01:04     3.6   15.5    INFO             Density estimation ( Design--Normal (based on diseaseState) ): Groupwise retained observations after missing value removal: I:4925598/4925598; II:12545738/12545738
2016-07-07 16:01:05     3.6   15.5    INFO             Density estimation ( Design--Normal (based on diseaseState) ): Groupwise retained observations after subsampling: I:563849/4925598; II:1436151/12545738
2016-07-07 16:01:16     3.6   15.5    INFO             Density estimation ( CGI Relation--RheumatoidArthritis (based on diseaseState) ): Groupwise retained observations after missing value removal: Open Sea:1982004/1982004; Shelf:532464/532464; Shore:1280232/1280232; Island:1722564/1722564
2016-07-07 16:01:17     3.6   15.5    INFO             Density estimation ( CGI Relation--RheumatoidArthritis (based on diseaseState) ): Groupwise retained observations after subsampling: Open Sea:1436947/1982004; Shelf:386035/532464; Shore:928164/1280232; Island:1248854/1722564
2016-07-07 16:01:37     3.6   15.5    INFO             Density estimation ( Design--RheumatoidArthritis (based on diseaseState) ): Groupwise retained observations after missing value removal: I:1555452/1555452; II:3961812/3961812
2016-07-07 16:01:38     3.6   15.5    INFO             Density estimation ( Design--RheumatoidArthritis (based on diseaseState) ): Groupwise retained observations after subsampling: I:563849/1555452; II:1436151/3961812
2016-07-07 16:01:50     3.7   15.5    INFO             Density estimation ( CGI Relation--f (based on gender) ): Groupwise retained observations after missing value removal: Open Sea:5450511/5450511; Shelf:1464276/1464276; Shore:3520638/3520638; Island:4737051/4737051
2016-07-07 16:01:51     3.7   15.5    INFO             Density estimation ( CGI Relation--f (based on gender) ): Groupwise retained observations after subsampling: Open Sea:1436947/5450511; Shelf:386035/1464276; Shore:928164/3520638; Island:1248854/4737051
2016-07-07 16:02:14     3.6   15.5    INFO             Density estimation ( Design--f (based on gender) ): Groupwise retained observations after missing value removal: I:4277493/4277493; II:10894983/10894983
2016-07-07 16:02:15     3.6   15.5    INFO             Density estimation ( Design--f (based on gender) ): Groupwise retained observations after subsampling: I:563849/4277493; II:1436151/10894983
2016-07-07 16:02:26     3.6   15.5    INFO             Density estimation ( CGI Relation--m (based on gender) ): Groupwise retained observations after missing value removal: Open Sea:2807839/2807839; Shelf:754324/754324; Shore:1813662/1813662; Island:2440299/2440299
2016-07-07 16:02:27     3.6   15.5    INFO             Density estimation ( CGI Relation--m (based on gender) ): Groupwise retained observations after subsampling: Open Sea:1436947/2807839; Shelf:386035/754324; Shore:928164/1813662; Island:1248854/2440299
2016-07-07 16:02:48     3.6   15.5    INFO             Density estimation ( Design--m (based on gender) ): Groupwise retained observations after missing value removal: I:2203557/2203557; II:5612567/5612567
2016-07-07 16:02:49     3.6   15.5    INFO             Density estimation ( Design--m (based on gender) ): Groupwise retained observations after subsampling: I:563849/2203557; II:1436151/5612567
2016-07-07 16:02:59     3.6   15.5    INFO             Density estimation ( CGI Relation--CD14+ Monocytes (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:03:12     3.6   15.5    INFO             Density estimation ( Design--CD14+ Monocytes (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:03:13     3.6   15.5    INFO             Density estimation ( Design--CD14+ Monocytes (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:03:23     3.6   15.5    INFO             Density estimation ( CGI Relation--CD19+ B-cells (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:03:37     3.6   15.5    INFO             Density estimation ( Design--CD19+ B-cells (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:03:38     3.6   15.5    INFO             Density estimation ( Design--CD19+ B-cells (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:03:48     3.6   15.5    INFO             Density estimation ( CGI Relation--CD4+ T-cells (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:04:02     3.6   15.5    INFO             Density estimation ( Design--CD4+ T-cells (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:04:02     3.6   15.5    INFO             Density estimation ( Design--CD4+ T-cells (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:04:13     3.6   15.5    INFO             Density estimation ( CGI Relation--CD56+ NK-cells (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:04:28     3.6   15.5    INFO             Density estimation ( Design--CD56+ NK-cells (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:04:28     3.6   15.5    INFO             Density estimation ( Design--CD56+ NK-cells (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:04:38     3.6   15.5    INFO             Density estimation ( CGI Relation--CD8+ T-cells (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:04:52     3.6   15.5    INFO             Density estimation ( Design--CD8+ T-cells (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:04:52     3.6   15.5    INFO             Density estimation ( Design--CD8+ T-cells (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:05:03     3.6   15.5    INFO             Density estimation ( CGI Relation--Eosinophils (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:05:17     3.6   15.5    INFO             Density estimation ( Design--Eosinophils (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:05:17     3.6   15.5    INFO             Density estimation ( Design--Eosinophils (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:05:28     3.6   15.5    INFO             Density estimation ( CGI Relation--Neutrophils (based on CellType) ): Groupwise retained observations after missing value removal: Open Sea:991002/991002; Shelf:266232/266232; Shore:640116/640116; Island:861282/861282
2016-07-07 16:05:42     3.6   15.5    INFO             Density estimation ( Design--Neutrophils (based on CellType) ): Groupwise retained observations after missing value removal: I:777726/777726; II:1980906/1980906
2016-07-07 16:05:43     3.6   15.5    INFO             Density estimation ( Design--Neutrophils (based on CellType) ): Groupwise retained observations after subsampling: I:563849/777726; II:1436151/1980906
2016-07-07 16:05:53     3.6   15.5    INFO             Density estimation ( CGI Relation--wb_case (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: Open Sea:1982004/1982004; Shelf:532464/532464; Shore:1280232/1280232; Island:1722564/1722564
2016-07-07 16:05:54     3.6   15.5    INFO             Density estimation ( CGI Relation--wb_case (based on AnalysisGroup) ): Groupwise retained observations after subsampling: Open Sea:1436947/1982004; Shelf:386035/532464; Shore:928164/1280232; Island:1248854/1722564
2016-07-07 16:06:14     3.6   15.5    INFO             Density estimation ( Design--wb_case (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: I:1555452/1555452; II:3961812/3961812
2016-07-07 16:06:15     3.6   15.5    INFO             Density estimation ( Design--wb_case (based on AnalysisGroup) ): Groupwise retained observations after subsampling: I:563849/1555452; II:1436151/3961812
2016-07-07 16:06:29     3.6   15.5    INFO             Density estimation ( CGI Relation--wb_case_ctrl (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: Open Sea:6937014/6937014; Shelf:1863624/1863624; Shore:4480812/4480812; Island:6028974/6028974
2016-07-07 16:06:30     3.6   15.5    INFO             Density estimation ( CGI Relation--wb_case_ctrl (based on AnalysisGroup) ): Groupwise retained observations after subsampling: Open Sea:1436947/6937014; Shelf:386035/1863624; Shore:928164/4480812; Island:1248854/6028974
2016-07-07 16:06:53     3.6   15.5    INFO             Density estimation ( Design--wb_case_ctrl (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: I:5444082/5444082; II:13866342/13866342
2016-07-07 16:06:54     3.6   15.5    INFO             Density estimation ( Design--wb_case_ctrl (based on AnalysisGroup) ): Groupwise retained observations after subsampling: I:563849/5444082; II:1436151/13866342
2016-07-07 16:07:07     3.8   15.5    INFO             Density estimation ( CGI Relation--wb_ctrl (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: Open Sea:6276346/6276346; Shelf:1686136/1686136; Shore:4054068/4054068; Island:5454786/5454786
2016-07-07 16:07:08     3.8   15.5    INFO             Density estimation ( CGI Relation--wb_ctrl (based on AnalysisGroup) ): Groupwise retained observations after subsampling: Open Sea:1436947/6276346; Shelf:386035/1686136; Shore:928164/4054068; Island:1248854/5454786
2016-07-07 16:07:32     3.6   15.5    INFO             Density estimation ( Design--wb_ctrl (based on AnalysisGroup) ): Groupwise retained observations after missing value removal: I:4925598/4925598; II:12545738/12545738
2016-07-07 16:07:32     3.6   15.5    INFO             Density estimation ( Design--wb_ctrl (based on AnalysisGroup) ): Groupwise retained observations after subsampling: I:563849/4925598; II:1436151/12545738
2016-07-07 16:07:45     3.6   15.5    INFO             Density estimation ( CGI Relation--female (based on Predicted Gender) ): Groupwise retained observations after missing value removal: Open Sea:5450511/5450511; Shelf:1464276/1464276; Shore:3520638/3520638; Island:4737051/4737051
2016-07-07 16:07:46     3.6   15.5    INFO             Density estimation ( CGI Relation--female (based on Predicted Gender) ): Groupwise retained observations after subsampling: Open Sea:1436947/5450511; Shelf:386035/1464276; Shore:928164/3520638; Island:1248854/4737051
2016-07-07 16:08:08     3.7   15.5    INFO             Density estimation ( Design--female (based on Predicted Gender) ): Groupwise retained observations after missing value removal: I:4277493/4277493; II:10894983/10894983
2016-07-07 16:08:09     3.7   15.5    INFO             Density estimation ( Design--female (based on Predicted Gender) ): Groupwise retained observations after subsampling: I:563849/4277493; II:1436151/10894983
2016-07-07 16:08:24     3.6   15.5    INFO             Density estimation ( CGI Relation--male (based on Predicted Gender) ): Groupwise retained observations after missing value removal: Open Sea:9744853/9744853; Shelf:2617948/2617948; Shore:6294474/6294474; Island:8469273/8469273
2016-07-07 16:08:25     3.6   15.5    INFO             Density estimation ( CGI Relation--male (based on Predicted Gender) ): Groupwise retained observations after subsampling: Open Sea:1436947/9744853; Shelf:386035/2617948; Shore:928164/6294474; Island:1248854/8469273
2016-07-07 16:08:48     3.8   15.5    INFO             Density estimation ( Design--male (based on Predicted Gender) ): Groupwise retained observations after missing value removal: I:7647639/7647639; II:19478909/19478909
2016-07-07 16:08:50     3.8   15.5    INFO             Density estimation ( Design--male (based on Predicted Gender) ): Groupwise retained observations after subsampling: I:563849/7647639; II:1436151/19478909
2016-07-07 16:09:01     3.6   15.5  STATUS         COMPLETED Methylation Value Distributions - Probe Categories
2016-07-07 16:09:05     3.9   15.5  STATUS         STARTED Scatter Plots of Mean Beta vs Variance
2016-07-07 16:09:05     3.9   15.5    INFO             Sample subgroups are defined by: Sentrix_ID; Sentrix_Position; diseaseState; gender; CellType; AnalysisGroup; Predicted Gender
2016-07-07 20:55:24     3.6   15.5  STATUS             Created 156 scatter plots of methylation variance on the site level
2016-07-07 22:07:36     3.6   15.5  STATUS             Created 312 scatter plots of methylation variance on the region level
2016-07-07 22:07:36     3.6   15.5  STATUS         COMPLETED Scatter Plots of Mean Beta vs Variance
2016-07-07 22:07:36     3.6   15.5  STATUS         STARTED Deviation Plots
2016-07-07 22:34:07     3.6   15.5  STATUS             Created 117 deviation plots on the site level
2016-07-07 22:47:41     3.6   15.5  STATUS             Created 156 deviation plots on the region level
2016-07-07 22:47:42     3.6   15.5  STATUS             Added summary table of variabilities
2016-07-07 22:47:42     3.6   15.5  STATUS         COMPLETED Deviation Plots
2016-07-07 22:47:42     3.6   15.5  STATUS         STARTED Sample Clustering
2016-07-07 22:47:42     3.6   15.5  STATUS             STARTED Agglomerative Hierarchical Clustering
2016-07-07 22:48:45     3.9   15.5  STATUS                 Performed clustering on sites using correlation as a distance metric
2016-07-07 22:49:57     3.9   15.5  STATUS                 Performed clustering on sites using manhattan as a distance metric
2016-07-07 22:51:09     3.9   15.5  STATUS                 Performed clustering on sites using euclidean as a distance metric
2016-07-07 22:51:27     4.0   15.5  STATUS                 Performed clustering on tiling using correlation as a distance metric
2016-07-07 22:51:41     4.0   15.5  STATUS                 Performed clustering on tiling using manhattan as a distance metric
2016-07-07 22:51:56     4.0   15.5  STATUS                 Performed clustering on tiling using euclidean as a distance metric
2016-07-07 22:52:01     3.6   15.5  STATUS                 Performed clustering on genes using correlation as a distance metric
2016-07-07 22:52:03     3.6   15.5  STATUS                 Performed clustering on genes using manhattan as a distance metric
2016-07-07 22:52:05     3.6   15.5  STATUS                 Performed clustering on genes using euclidean as a distance metric
2016-07-07 22:52:09     3.6   15.5  STATUS                 Performed clustering on promoters using correlation as a distance metric
2016-07-07 22:52:11     3.6   15.5  STATUS                 Performed clustering on promoters using manhattan as a distance metric
2016-07-07 22:52:14     3.6   15.5  STATUS                 Performed clustering on promoters using euclidean as a distance metric
2016-07-07 22:52:17     3.6   15.5  STATUS                 Performed clustering on cpgislands using correlation as a distance metric
2016-07-07 22:52:19     3.6   15.5  STATUS                 Performed clustering on cpgislands using manhattan as a distance metric
2016-07-07 22:52:21     3.6   15.5  STATUS                 Performed clustering on cpgislands using euclidean as a distance metric
2016-07-07 22:52:21     3.6   15.5  STATUS             COMPLETED Agglomerative Hierarchical Clustering
2016-07-07 22:52:26     4.3   15.5  STATUS             STARTED Clustering Section
2016-07-07 22:52:27     4.3   15.5  STATUS                 STARTED Generating Heatmaps
2016-07-07 22:52:28     4.3   15.5  STATUS                     STARTED Region type: sites
2016-07-07 23:14:34     3.9   15.5  STATUS                     COMPLETED Region type: sites
2016-07-07 23:14:34     3.9   15.5  STATUS                     STARTED Region type: tiling
2016-07-07 23:36:39     3.9   15.5  STATUS                     COMPLETED Region type: tiling
2016-07-07 23:36:39     3.9   15.5  STATUS                     STARTED Region type: genes
2016-07-07 23:58:39     3.9   15.5  STATUS                     COMPLETED Region type: genes
2016-07-07 23:58:39     3.9   15.5  STATUS                     STARTED Region type: promoters
2016-07-08 00:20:49     3.9   15.5  STATUS                     COMPLETED Region type: promoters
2016-07-08 00:20:49     3.9   15.5  STATUS                     STARTED Region type: cpgislands
2016-07-08 00:42:53     3.9   15.5  STATUS                     COMPLETED Region type: cpgislands
2016-07-08 00:42:54     3.9   15.5  STATUS                     Created 1260 heatmaps based on the clustering results
2016-07-08 00:42:54     3.9   15.5  STATUS                 COMPLETED Generating Heatmaps
2016-07-08 00:42:54     3.9   15.5  STATUS                 STARTED Adding Color Legends
2016-07-08 00:43:55     3.9   15.5  STATUS                 COMPLETED Adding Color Legends
2016-07-08 00:43:55     3.9   15.5  STATUS                 STARTED Estimating Optimal Numbers of Clusters
2016-07-08 00:44:10     3.9   15.5  STATUS                     Estimated number of clusters based on mean silhouette value
2016-07-08 00:44:10     3.9   15.5  STATUS                 COMPLETED Estimating Optimal Numbers of Clusters
2016-07-08 00:44:10     3.9   15.5  STATUS                 STARTED Overlapping Clusters with Sample Traits
2016-07-08 00:44:10     3.9   15.5  STATUS                     Computed adjusted rand indices and saved to exploratory_analysis_data/adjusted_rand_indices_1.csv
2016-07-08 00:44:11     3.9   15.5  STATUS                     Computed adjusted rand indices and saved to exploratory_analysis_data/adjusted_rand_indices_2.csv
2016-07-08 00:44:11     3.9   15.5  STATUS                     Computed adjusted rand indices and saved to exploratory_analysis_data/adjusted_rand_indices_3.csv
2016-07-08 00:44:11     3.9   15.5  STATUS                     Computed adjusted rand indices and saved to exploratory_analysis_data/adjusted_rand_indices_4.csv
2016-07-08 00:44:11     3.9   15.5  STATUS                     Computed adjusted rand indices and saved to exploratory_analysis_data/adjusted_rand_indices_5.csv
2016-07-08 00:44:23     3.9   15.5  STATUS                 COMPLETED Overlapping Clusters with Sample Traits
2016-07-08 00:44:23     3.9   15.5  STATUS             COMPLETED Clustering Section
2016-07-08 00:44:23     3.9   15.5  STATUS         COMPLETED Sample Clustering
2016-07-08 00:44:23     3.9   15.5  STATUS         STARTED Drawing regional methylation profiles
2016-07-08 00:44:23     3.9   15.5  STATUS             STARTED Creating a Corresponding Section in the Report
2016-07-08 00:44:27     3.9   15.5  STATUS                 Plotting region profiles for region genes and column all samples ...
2016-07-08 01:56:41    59.5   15.5  STATUS                 Plotting region profiles for region genes and column Sentrix_ID ...
2016-07-08 02:28:48    32.4   15.5  STATUS                 Plotting region profiles for region genes and column Sentrix_Position ...
2016-07-08 03:02:03    30.6   15.5  STATUS                 Plotting region profiles for region genes and column diseaseState ...
2016-07-08 03:19:29    32.2   15.5  STATUS                 Plotting region profiles for region genes and column gender ...
2016-07-08 03:37:46    30.6   15.5  STATUS                 Plotting region profiles for region genes and column CellType ...
2016-07-08 03:52:58    30.6   15.5  STATUS                 Plotting region profiles for region genes and column AnalysisGroup ...
2016-07-08 04:27:25    31.1   15.5  STATUS                 Plotting region profiles for region genes and column Predicted Gender ...
2016-07-08 05:01:12    53.1   15.5  STATUS                 Plotting region profiles for region promoters and column all samples ...
2016-07-08 05:12:38    34.2   15.5  STATUS                 Plotting region profiles for region promoters and column Sentrix_ID ...
2016-07-08 05:23:39    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column Sentrix_Position ...
2016-07-08 05:36:14    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column diseaseState ...
2016-07-08 05:42:44    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column gender ...
2016-07-08 05:49:18    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column CellType ...
2016-07-08 05:54:46    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column AnalysisGroup ...
2016-07-08 06:06:33    30.6   15.5  STATUS                 Plotting region profiles for region promoters and column Predicted Gender ...
2016-07-08 06:18:18    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column all samples ...
2016-07-08 06:26:42    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column Sentrix_ID ...
2016-07-08 06:35:06    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column Sentrix_Position ...
2016-07-08 06:43:45    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column diseaseState ...
2016-07-08 06:48:40    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column gender ...
2016-07-08 06:53:24    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column CellType ...
2016-07-08 06:57:29    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column AnalysisGroup ...
2016-07-08 07:06:07    30.6   15.5  STATUS                 Plotting region profiles for region cpgislands and column Predicted Gender ...
2016-07-08 07:14:33    30.6   15.5  STATUS             COMPLETED Creating a Corresponding Section in the Report
2016-07-08 07:14:33    30.6   15.5  STATUS         COMPLETED Drawing regional methylation profiles
2016-07-08 07:14:33    30.6   15.5  STATUS     COMPLETED Exploratory Analysis
2016-07-08 07:14:33    30.6   15.5    INFO     Initialized report index and saved to index.html
2016-07-08 07:14:47    30.6   15.5  STATUS     STARTED Differential Methylation
2016-07-08 07:14:47    30.6   15.5    INFO         Number of cores: 1
2016-07-08 07:14:48    30.6   15.5  STATUS         STARTED Analysis
2016-07-08 07:14:48    30.6   15.5    INFO             Using 0 permutation tests
2016-07-08 07:14:48    30.6   15.5    INFO             Using columns: diseaseState
2016-07-08 07:14:48    30.6   15.5    INFO             Using region types: tiling,genes,promoters,cpgislands
2016-07-08 07:15:01    30.6   15.5  STATUS             STARTED Retrieving comparison info
2016-07-08 07:15:02    30.6   15.5  STATUS             COMPLETED Retrieving comparison info
2016-07-08 07:15:02    30.6   15.5  STATUS             STARTED Computing differential methylation tables
2016-07-08 07:15:02    30.6   15.5  STATUS                 STARTED Comparing: Normal vs. RheumatoidArthritis (based on diseaseState)
2016-07-08 07:15:02    30.6   15.5  STATUS                     STARTED Computing Differential Methylation Table (Site Level)
2016-07-08 07:15:06    30.6   15.5    INFO                         Adjusting for covariates: age,gender,smokingStatus
2016-07-08 07:15:06    30.6   15.5    INFO                         Conducting differential analysis using limma
2016-07-08 07:16:01    30.6   15.5  STATUS                     COMPLETED Computing Differential Methylation Table (Site Level)
2016-07-08 07:16:17    30.6   15.5  STATUS                     STARTED Computing Differential Methylation Tables (Region Level)
2016-07-08 07:23:14    30.6   15.5  STATUS                         Computed table for tiling
2016-07-08 07:25:07    30.6   15.5  STATUS                         Computed table for genes
2016-07-08 07:26:52    30.6   15.5  STATUS                         Computed table for promoters
2016-07-08 07:28:28    30.6   15.5  STATUS                         Computed table for cpgislands
2016-07-08 07:28:28    30.6   15.5  STATUS                     COMPLETED Computing Differential Methylation Tables (Region Level)
2016-07-08 07:28:28    30.6   15.5  STATUS                 COMPLETED Comparing: Normal vs. RheumatoidArthritis (based on diseaseState)
2016-07-08 07:28:28    30.6   15.5  STATUS             COMPLETED Computing differential methylation tables
2016-07-08 07:28:42    30.6   15.5    INFO             Skipping enrichment analysis of differentially methylated regions
2016-07-08 07:28:42    30.6   15.5  STATUS         COMPLETED Analysis
2016-07-08 07:28:43    30.6   15.5  STATUS         STARTED Report Generation
2016-07-08 07:28:43    30.6   15.5  STATUS             Added introductory section
2016-07-08 07:28:43    30.6   15.5  STATUS             STARTED Adding Site Level Information
2016-07-08 07:28:43    30.6   15.5  STATUS                 STARTED Selection of rank cutoffs
2016-07-08 07:28:44    30.6   15.5  STATUS                 COMPLETED Selection of rank cutoffs
2016-07-08 07:28:44    30.6   15.5  STATUS                 STARTED Adding scatterplots
2016-07-08 07:35:24    30.6   15.5  STATUS                 COMPLETED Adding scatterplots
2016-07-08 07:35:24    30.6   15.5  STATUS                 STARTED Adding volcano plots
2016-07-08 07:43:01    30.6   15.5  STATUS                 COMPLETED Adding volcano plots
2016-07-08 07:43:01    30.6   15.5  STATUS                 STARTED Adding tables
2016-07-08 07:43:18    30.6   15.5  STATUS                 COMPLETED Adding tables
2016-07-08 07:43:18    30.6   15.5  STATUS             COMPLETED Adding Site Level Information
2016-07-08 07:43:18    30.6   15.5  STATUS             STARTED Adding Region Level Information
2016-07-08 07:43:18    30.6   15.5  STATUS                 STARTED Selection of rank cutoffs
2016-07-08 07:43:19    30.6   15.5  STATUS                 COMPLETED Selection of rank cutoffs
2016-07-08 07:43:19    30.6   15.5  STATUS                 STARTED Adding scatterplots
2016-07-08 07:46:53    30.6   15.5  STATUS                 COMPLETED Adding scatterplots
2016-07-08 07:46:53    30.6   15.5  STATUS                 STARTED Adding volcano plots
2016-07-08 07:51:37    30.6   15.5  STATUS                 COMPLETED Adding volcano plots
2016-07-08 07:51:37    30.6   15.5  STATUS                 STARTED Adding tables
2016-07-08 07:51:43    30.6   15.5  STATUS                 COMPLETED Adding tables
2016-07-08 07:51:43    30.6   15.5  STATUS             COMPLETED Adding Region Level Information
2016-07-08 07:51:44    30.6   15.5  STATUS         COMPLETED Report Generation
2016-07-08 07:51:44    30.6   15.5  STATUS     COMPLETED Differential Methylation
2016-07-08 07:51:44    30.6   15.5    INFO     Initialized report index and saved to index.html
