id,cgid,Chromosome,Start,Strand,mean.Normal,mean.RheumatoidArthritis,mean.diff,mean.quot.log2,diffmeth.p.val,max.Normal,min.Normal,sd.Normal,max.RheumatoidArthritis,min.RheumatoidArthritis,sd.RheumatoidArthritis,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Normal,num.na.RheumatoidArthritis,mean.covg.Normal,mean.covg.RheumatoidArthritis,min.covg.Normal,min.covg.RheumatoidArthritis,max.covg.Normal,max.covg.RheumatoidArthritis,nsamples.covg.thres5.Normal,nsamples.covg.thres5.RheumatoidArthritis
6994,cg13981325,chr1,11002748,+,0.653580421505501,0.604183914931293,0.0493965065742079,0.111600591589966,0.0630361706864747,0.808507530751978,0.553664798039755,0.0681568373645232,0.74514869535598,0.448333476118451,0.0927416374493547,0,0.367325666954928,78900,0,0,11.8421052631579,10.3333333333333,4,7,18,18,36,12
6995,cg25220896,chr1,11004296,+,0.102221394673577,0.0975383307787523,0.00468306389482451,0.0614967644310128,0.398675420880229,0.154364743360192,0.0781583865163017,0.0186129502797178,0.134960415537598,0.0807042473343591,0.0147756310633069,0,0.749320765125707,244619,0,0,14.2105263157895,14.1666666666667,5,11,22,18,38,12
6996,cg01013155,chr1,11006392,+,0.698287991741569,0.696269718076041,0.00201827366552887,0.00411684212535194,0.708782543193135,0.739398950879913,0.625153995400418,0.0275842608859524,0.74476888472127,0.644384181913586,0.0253103446565098,0,0.905514494887196,377494,0,0,13.5526315789474,16.1666666666667,7,9,21,22,38,12
6997,cg25135436,chr1,11007073,+,0.916882264255819,0.918983437914685,-0.00210117365886675,-0.00326678176053015,0.704681374302278,0.942646544741918,0.885123083754907,0.0142751564887906,0.932056659486425,0.897839330567602,0.00967980577762739,0,0.903854585610452,391794,0,0,13.1052631578947,10.9166666666667,6,6,23,16,38,12
6998,cg10316617,chr1,11018764,-,0.866930245226313,0.841669201215083,0.0252610440112299,0.0421689103506777,0.874881028451414,0.934329688033142,0.463579727986182,0.130978857345095,0.934699239625658,0.44947179725651,0.17807928412471,0,0.963905287160151,417307,0,0,14.7631578947368,17.1666666666667,7,10,32,25,38,12
6999,cg05304461,chr1,11019377,+,0.970509524486682,0.971191769985275,-0.000682245498592304,-0.00100348839035279,0.751205287581027,0.976460853070817,0.942277987080102,0.00637474141330876,0.9763853096795,0.96430655597814,0.00396227663520147,0,0.921794930829944,436071,0,0,8.36842105263158,8,1,2,14,11,34,11
7000,cg21157465,chr1,11020631,-,0.927596640649536,0.930873886921984,-0.00327724627244774,-0.00503395892846489,0.424450665301335,0.95315754671914,0.881095059793438,0.0138614049612823,0.945943875188442,0.918892045764591,0.00911413868730464,0,0.765606877477546,363527,0,0,12.3684210526316,12.8333333333333,4,7,20,18,37,12
7001,cg20453412,chr1,11020943,-,0.309977337361895,0.297238179935604,0.0127391574262914,0.0586122204428205,0.250440998910835,0.402670435158237,0.223150616694621,0.0361168549208733,0.32042100933425,0.265782569137289,0.0181564308445759,0,0.633671738527077,181712,0,0,13.8421052631579,13.6666666666667,7,7,24,19,38,12
7002,cg18857216,chr1,11021217,-,0.120216457234499,0.101294267103148,0.0189221901313508,0.226532513430558,0.324580409803422,0.412448463845247,0.0579524772616037,0.0902627843235798,0.363811908304381,0.0556753010789505,0.08591354569307,0,0.696029888044825,214406,0,0,14.6578947368421,14.1666666666667,7,9,22,25,38,12
7003,cg05352668,chr1,11023756,-,0.852813831041502,0.867139190299228,-0.0143253592577267,-0.0237564939993684,0.0784201233282391,0.902796998402126,0.783773380753593,0.0285437232188677,0.904561085255422,0.826839016748242,0.0268477126577604,0,0.401492513587125,216197,0,0,13.3684210526316,13,5,6,20,24,38,12
7004,cg01191660,chr1,11024083,+,0.788007379082075,0.783723141978019,0.00428423710405612,0.00776621729369373,0.815291910856713,0.859227627193049,0.732444986205374,0.0292613088320674,0.827656315228691,0.734524667378051,0.0250551410861508,0,0.944209634930271,396997,0,0,11.6052631578947,12.1666666666667,5,4,23,20,38,11
7005,cg11349878,chr1,11024242,-,0.92415748212267,0.921500374603053,0.00265710751961745,0.00410943348453227,0.670630865004115,0.962455496237877,0.886341255925109,0.0127925353228097,0.954334843954806,0.895072606757259,0.0153229125940787,0,0.890090944180963,377624,0,0,12.7631578947368,13.5,6,8,19,18,38,12
7006,cg21929860,chr1,11024261,-,0.938253506130745,0.933302919693906,0.00495058643683943,0.00755166772915063,0.128137358669341,0.955392079404401,0.906659424420784,0.0103764644973791,0.945511642303785,0.911856543276397,0.00829007649277134,0,0.488195510910285,330827,0,0,17.0789473684211,18,8,13,27,25,38,12
7007,cg00912942,chr1,11024484,+,0.933862888607641,0.933492969489292,0.000369919118348272,0.000565532442772013,0.975454779482605,0.949185652702508,0.896496317497094,0.0118423735293669,0.947132318217969,0.912597726432814,0.0108267977053789,0,0.993472491653491,451433,0,0,15.4736842105263,14.8333333333333,7,8,26,19,38,12
7008,cg05655022,chr1,11024495,+,0.762080304372289,0.776087820180185,-0.0140075158078963,-0.0259395859619038,0.178862484990578,0.80973935106894,0.614385758309058,0.0329010949473403,0.821105754846835,0.727652555672519,0.0279638753148387,0,0.556636204046033,206479,0,0,13.1842105263158,13.9166666666667,3,10,20,18,37,12
7009,cg22499381,chr1,11024967,+,0.782251216968351,0.736049940294041,0.0462012766743092,0.08668576355694,0.379533291914399,0.868827004457562,0.459224323913344,0.0986638437126315,0.853380152231384,0.461871638958659,0.160754026384254,0,0.736278041985541,237001,0,0,13.7105263157895,12.6666666666667,4,8,22,15,37,12
7010,cg18285377,chr1,11025263,+,0.119128338184072,0.0876742152923849,0.0314541228916866,0.402755980598393,0.000355559248410181,0.192759627064226,0.0773985103536678,0.0286984941533176,0.108101220009281,0.0602609649602599,0.0172528924831666,0,0.0359028197846321,29639,0,0,12.1578947368421,11.5,5,4,19,17,38,11
7011,cg08648047,chr1,11028561,+,0.786875596456923,0.782415747657589,0.00445984879933381,0.00809696555502716,0.384116542950988,0.83874990196849,0.701919591883329,0.0304993970191365,0.819691170055779,0.751358131771589,0.0198853451678236,0,0.739461066518085,324602,0,0,12.1315789473684,11.0833333333333,3,7,17,17,37,12
7012,cg27631724,chr1,11040367,+,0.518152317678791,0.564980784481537,-0.0468284668027452,-0.122559683963956,0.00733210490493026,0.67286627523484,0.410822715474468,0.0487630273898992,0.662061132911827,0.49826049258768,0.0530538453965385,0,0.141647587210488,48259,0,0,13.7368421052632,12.0833333333333,7,5,23,18,38,12
7013,cg02153855,chr1,11041070,+,0.340010421121257,0.34866529903744,-0.00865487791618302,-0.0352402937881267,0.591597985505771,0.430005022305806,0.21972772458982,0.0534812141469713,0.44175464111775,0.242274987516588,0.0518011489197013,0,0.854978166613626,318137,0,0,13.3421052631579,11.9166666666667,5,7,20,16,38,12
7014,cg01770019,chr1,11042161,-,0.530109293260805,0.534173241840507,-0.00406394857970216,-0.010814646048895,0.602375517951454,0.581469743811197,0.466720284727071,0.0246643507170141,0.580232208013782,0.49738643811888,0.0238868844580315,0,0.860039870950459,322026,0,0,14.2894736842105,14,7,8,23,18,38,12
7015,cg02454025,chr1,11042201,+,0.784505459637066,0.844426104217455,-0.0599206445803887,-0.104898591128063,0.00133258271530673,0.896714954800144,0.661641225307246,0.0677906148337253,0.967423738599314,0.71344208109261,0.0947647615661289,0,0.0637623098954331,60352,0,0,13.8684210526316,12.4166666666667,5,8,21,21,38,12
7016,cg04353053,chr1,11042453,+,0.870795356901504,0.876837909911998,-0.00604255301049406,-0.00986357903931433,0.281862571441854,0.901928781351104,0.828591785218919,0.0200505016207207,0.907139294327873,0.826928369403467,0.0237995734141867,0,0.6613185473713,306303,0,0,13.9210526315789,14,6,10,22,19,38,12
7017,cg24412659,chr1,11042602,+,0.915164513287858,0.91228467997189,0.00287983331596797,0.0044977957974625,0.353720442155747,0.933727585324893,0.881145840417715,0.0124032185314953,0.926901707339927,0.87859287726052,0.014360779615869,0,0.717797912030473,371631,0,0,13.3947368421053,11.75,6,8,21,16,38,12
7018,cg15387278,chr1,11042825,+,0.760659287284465,0.738077204588297,0.0225820826961676,0.042906007917278,0.294377864893278,0.819748373537733,0.429394356730138,0.0720981253354846,0.806051008530304,0.60871777441237,0.0616209703330744,0,0.671957431105348,201421,0,0,14.2631578947368,12.0833333333333,7,8,29,17,38,12
7019,cg19771599,chr1,11070084,+,0.949606894774312,0.948885432434508,0.00072146233980408,0.00108507099468368,0.973642770065218,0.961551717940318,0.936240160663499,0.00615483455659079,0.959698231837571,0.929101873542394,0.0094162426178967,0,0.992869472607023,450868,0,0,13,12.3333333333333,4,3,23,18,37,11
7020,cg18163627,chr1,11071588,+,0.92726854454989,0.931260076016032,-0.0039915314661424,-0.00613093807045275,0.279591687433572,0.945073398666487,0.902762001414384,0.0106272534757233,0.948116599063909,0.917232947817496,0.00891059160944719,0,0.659223104600067,348405,0,0,9.92105263157895,9.83333333333333,3,6,19,14,36,12
7021,cg00692549,chr1,11072455,+,0.0643235745876125,0.067079708802948,-0.00275613421533551,-0.0525312316150755,0.184010613329247,0.0842868834763775,0.0516446258227295,0.00755630061487488,0.0824844682507362,0.0580275417136517,0.00745501155068332,0,0.563230036665947,283762,0,0,9.68421052631579,9.91666666666667,3,5,19,17,35,12
7022,cg10233455,chr1,11072622,-,0.0408750278303558,0.0433000059111815,-0.00242497808082572,-0.0671780144031099,0.308366640545083,0.0579788160096439,0.0299834774705711,0.006773269038303,0.0700374663284144,0.033478674288051,0.0102741020393551,0,0.683140744904302,297450,0,0,9.94736842105263,9.58333333333333,6,6,15,14,38,12
7023,cg15482690,chr1,11072742,-,0.0370698894611077,0.0391403121096633,-0.0020704226485556,-0.062102555851865,0.330215815574291,0.0527996078455305,0.0302612252598499,0.00497986604317358,0.0543639676496727,0.0289942618699893,0.00715647299151299,0,0.700639088784707,313933,0,0,10.9736842105263,9.83333333333333,4,6,20,14,35,12
7024,cg18380490,chr1,11073227,+,0.0450704752297458,0.045393662228856,-0.000323186999110152,-0.00844186397503333,0.914919137777098,0.0589271980510484,0.0346655244600506,0.00603413433035159,0.0511153828281575,0.0373860495141886,0.00422940921791534,0,0.976170224875563,430923,0,0,9.42105263157895,9.75,4,3,14,15,36,10
7025,cg15430883,chr1,11073233,+,0.0596897921880051,0.0599368924717224,-0.000247100283717369,-0.00510634091121366,0.883862759501161,0.0742833404186549,0.0415959904702793,0.00753226442899507,0.0751385484568284,0.0452838062047992,0.00923888684230293,0,0.966711501507949,437247,0,0,9.86842105263158,10.6666666666667,4,6,20,19,37,12
7026,cg00330490,chr1,11073908,-,0.68486370408592,0.672166742987094,0.0126969610988262,0.0266056019232275,0.373726024316858,0.81200154839213,0.568803024839169,0.0538956423903864,0.783638883975148,0.615156784408895,0.0494158136317222,0,0.732251879979419,234658,0,0,14.8157894736842,12.5833333333333,5,10,28,21,38,12
7027,cg22693994,chr1,11085219,+,0.866971656492049,0.877726680595235,-0.0107550241031852,-0.0175853421799679,0.16796603741797,0.902475683505274,0.80387763538239,0.0258176081232554,0.907009652219706,0.836460230812948,0.0203603455033756,0,0.54299161977589,248593,0,0,9.44736842105263,9.66666666666667,3,6,16,15,35,12
7028,cg09844292,chr1,11086877,-,0.927047822173229,0.922522776948085,0.0045250452251443,0.00698371386147946,0.29418105983692,0.94905999149815,0.890738079435171,0.0132480920896651,0.935618029168058,0.893613458772554,0.0130467383364174,0,0.671808127796026,337622,0,0,10.6842105263158,10.5833333333333,5,5,17,16,38,12
7029,cg07842409,chr1,11097872,+,0.0439233889019004,0.0501525898631332,-0.00622920096123277,-0.157715685960929,0.020665693613323,0.0655737487054047,0.0325698029035618,0.00719065442306411,0.0684150388927334,0.0381657060217667,0.00917507905623869,0,0.226820417378485,187533,0,0,12.6578947368421,13.3333333333333,7,7,22,22,38,12
7030,cg11153172,chr1,11102897,+,0.915155511721461,0.919258713455706,-0.00410320173424494,-0.00638441872815166,0.484325527685752,0.945790142215089,0.879656919039633,0.0155014727096881,0.938743505350091,0.906640350665191,0.0100987735495536,0,0.80099385719172,345117,0,0,13.0789473684211,12.1666666666667,8,4,19,19,38,11
7031,cg14475854,chr1,11104980,-,0.864491078081881,0.847572272048057,0.0169188060338232,0.0281854054758742,0.690171326872304,0.914024922974968,0.492166268055812,0.0673147022665546,0.918291900243108,0.439472209385533,0.129578387181115,0,0.898020903382412,353356,0,0,10.3157894736842,9.66666666666667,3,5,18,17,34,12
7032,cg20986726,chr1,11107045,-,0.901556982219402,0.906992713179427,-0.00543573096002514,-0.00857742638286189,0.336232173739142,0.93011719977776,0.846431931005819,0.0159595488501057,0.925032739844458,0.880667347245146,0.0120939411821926,0,0.704951110776465,319399,0,0,14.6315789473684,15.0833333333333,6,10,21,20,38,12
7033,cg12888113,chr1,11107048,-,0.971780922928745,0.972226740399097,-0.000445817470351773,-0.000654965534681453,0.56897558113297,0.976523382501178,0.967661556764352,0.00219687719374709,0.978365400171819,0.96795995067565,0.00288638761492758,0,0.844149543972772,444062,0,0,10.1315789473684,9.41666666666667,3,6,17,17,37,12
7034,cg20817175,chr1,11107306,+,0.853074188820292,0.861659233945957,-0.00858504512566505,-0.0142796616270059,0.124667754975876,0.895182691662272,0.811609115651521,0.0210539617477677,0.888988233723222,0.839444365132988,0.0133361604211294,0,0.48291102490789,270131,0,0,14.3157894736842,12.9166666666667,4,4,23,19,37,11
7035,cg18023080,chr1,11107384,+,0.858975186649397,0.870919831382621,-0.0119446447332245,-0.0196957499626745,0.217833865648291,0.925875129463989,0.76800798496981,0.0296704927700929,0.90148754360893,0.836860769329735,0.0199982427382161,0,0.600821332834495,236568,0,0,11,11.0833333333333,3,6,18,16,35,12
7036,cg04508216,chr1,11107452,-,0.885488825672871,0.893584634127231,-0.0080958084543592,-0.0129843075440057,0.245234036197779,0.92020979678844,0.846082630963914,0.0193809260815667,0.915367403016612,0.878492237980557,0.0128551675710156,0,0.628809008369446,279828,0,0,14.1842105263158,14.0833333333333,6,9,25,25,38,12
7037,cg24304050,chr1,11107870,-,0.932466491652985,0.92844646184359,0.00402002980939586,0.00616688389577878,0.46812022225458,0.951947254942,0.900984494925179,0.0116230153145799,0.946353976627241,0.908849530841598,0.0118027303186059,0,0.79133327230376,347917,0,0,11.6842105263158,9.08333333333333,5,4,17,17,38,11
7038,cg13432010,chr1,11107886,-,0.926598137309718,0.924981298375219,0.00161683893449915,0.00249266052887993,0.618036306515767,0.946274103462212,0.886598662130375,0.0134251171390238,0.944543163805082,0.893931414832347,0.0164800943163025,0,0.86697542549743,405786,0,0,11.6052631578947,12.6666666666667,3,9,18,17,37,12
7039,cg18947360,chr1,11112976,-,0.405550018672266,0.392126059578348,0.0134239590939176,0.0473743085890333,0.662176211645609,0.558826859135617,0.298239435349253,0.062784523490948,0.54113587450376,0.286220665138558,0.0835916808750052,0,0.886510062964732,343425,0,0,8.36842105263158,7.16666666666667,3,3,15,11,33,10
7040,cg03005851,chr1,11113287,-,0.414341110081647,0.416898751314701,-0.00255764123305402,-0.00866948928124944,0.936522822650434,0.513796340417905,0.359355992147797,0.0366913447725143,0.490112740851643,0.367733525922819,0.036435006850744,0,0.982432671716505,438284,0,0,12.9210526315789,11.1666666666667,6,5,21,18,38,12
7041,cg11571588,chr1,11114821,-,0.922078222973213,0.922704322955068,-0.000626099981854922,-0.000968768583593066,0.969391469379078,0.95043369349145,0.878430828554629,0.0150075280605641,0.937985006926014,0.901630313441035,0.012522351880138,0,0.991815636747105,449374,0,0,12.0263157894737,13.8333333333333,7,7,23,20,38,12
7042,cg00918422,chr1,11115051,+,0.97340151953247,0.974495699474853,-0.00109417994238248,-0.00160431970139615,0.175236047864424,0.977490131052977,0.969305810748986,0.00222502024382772,0.977377494602631,0.970602494941018,0.00199793596577011,0,0.552174758801866,423453,0,0,10.6842105263158,11.5833333333333,5,7,23,17,38,12
7043,cg18273408,chr1,11115091,-,0.942331663010372,0.943990245018309,-0.00165858200793623,-0.00251041404019971,0.548699262542229,0.960389670964703,0.920257450838013,0.00783602979073261,0.952692181003619,0.933382933400802,0.00599211022089448,0,0.834092303055357,405424,0,0,11.1315789473684,10,4,5,19,15,34,12
7044,cg05644049,chr1,11118880,+,0.826104471715428,0.842240374976296,-0.0161359032608674,-0.0275771818513714,0.0860138403989629,0.906748419859182,0.755486049958405,0.0296834322081839,0.878569970033037,0.804555832041986,0.0246702332576108,0,0.416837990378115,199716,0,0,13.0263157894737,12.6666666666667,5,6,23,19,38,12
7045,cg19757631,chr1,11118889,+,0.816122018769742,0.841932220956429,-0.0258102021866872,-0.0443837709608954,0.0414361079087629,0.897534517006983,0.674015958882934,0.0450529976913434,0.906249949068804,0.790117258042596,0.0304590033654988,0,0.306920386090793,146449,0,0,11.6315789473684,11.5,6,7,17,15,38,12
7046,cg07148896,chr1,11119225,-,0.41563009711308,0.40637056662173,0.00925953049134975,0.031732082520137,0.485812919101019,0.509639019171666,0.331604866044377,0.0389139309454108,0.460996036612767,0.362145033003061,0.0291028324990041,0,0.801867715014342,278552,0,0,12.4210526315789,12.1666666666667,6,7,20,17,38,12
7047,cg01436771,chr1,11119520,-,0.0573180496887589,0.0558891109827934,0.00142893870596552,0.0309533189484763,0.479153262431334,0.0780346037797834,0.0437071740378295,0.00736910721088572,0.0876584346465546,0.0392963880039473,0.0128970301881036,0,0.798019694347867,348407,0,0,12.5789473684211,12.1666666666667,4,4,19,19,37,11
7048,cg21379816,chr1,11119628,+,0.0801460449459254,0.0693881563076486,0.0107578886382767,0.183340404592053,0.00922527052708344,0.121059200275571,0.0507942021429946,0.0150524200303254,0.11104054118504,0.0598286480910734,0.0140255797430703,0,0.157462565436453,122934,0,0,13.1315789473684,12.9166666666667,3,8,21,19,37,12
7049,cg13686362,chr1,11119844,-,0.0264406315094854,0.0256666849328378,0.000773946576647581,0.0309708313500567,0.513900343650606,0.0327680390656334,0.0215519943491661,0.0029961127435238,0.0327127684789891,0.0224834413537409,0.00291675115085238,0,0.816375357785263,393105,0,0,10.1578947368421,9.33333333333333,5,6,19,13,38,12
7050,cg05372549,chr1,11119861,-,0.0271013711432563,0.0271050211940841,-3.65005082783587e-06,-0.00014192605425737,0.908182873683894,0.0318654882933113,0.0234947394847394,0.00180802310170106,0.0308981488981268,0.0237345414301465,0.00227964350556513,0,0.97406212663968,459427,0,0,8.89473684210526,9.16666666666667,3,6,16,12,36,12
7051,cg03303757,chr1,11120145,+,0.0211600756874528,0.020841383659995,0.000318692027457854,0.0148312462845241,0.52700850275559,0.0266976637229054,0.0183088661471569,0.00178483071654017,0.0236408776567393,0.0182082213850137,0.00170963756406655,0,0.823286040995411,430834,0,0,11.7368421052632,11.0833333333333,6,4,17,16,38,11
7052,cg12177942,chr1,11120465,-,0.0382373803060518,0.0374592338433491,0.000778146462702793,0.0234627483181367,0.48159235810006,0.045680740308613,0.0321116564944418,0.00329476852752903,0.0482348209062724,0.0341218126851876,0.00408667126881103,0,0.799472471142692,392769,0,0,13.6315789473684,13.5,6,7,21,18,38,12
7053,cg10490147,chr1,11120546,-,0.0647433100201897,0.0679258168690073,-0.00318250684881756,-0.0601569180675106,0.299682881890418,0.0764333352466294,0.0507650155439241,0.00577965629215605,0.102611855575866,0.0569453554185044,0.0124177259581476,0,0.676073272192464,268018,0,0,11.1315789473684,11.8333333333333,0,5,16,15,37,12
7054,cg21099221,chr1,11120574,+,0.0207446896524804,0.0205081969159486,0.000236492736531781,0.0111403270166564,0.71804964600157,0.030323846358871,0.0155183456142976,0.00300666544959231,0.0236102165103288,0.0158646430474602,0.00237909292317587,0,0.909131049277364,438195,0,0,12.1842105263158,12,6,8,18,17,38,12
7055,cg11803077,chr1,11120633,+,0.0356058008079901,0.0369688270694951,-0.00136302626150497,-0.042486227332444,0.542588075751865,0.0642988118037399,0.023943561627273,0.00640666108423466,0.0452885858698148,0.0274196083403582,0.00592141447551598,0,0.831071062199286,352508,0,0,9.73684210526316,10,5,5,16,14,38,12
7056,cg09501892,chr1,11121054,+,0.0804118216603538,0.0789989881812019,0.0014128334791519,0.0227224880260509,0.846664637306226,0.119365708128828,0.0562176584446975,0.0142514583333392,0.101319223878736,0.0616773193554711,0.0139291427949036,0,0.954582416241556,407792,0,0,11.0526315789474,10.8333333333333,3,3,17,19,37,11
7057,cg04885881,chr1,11123118,+,0.44454847669783,0.455676028042824,-0.011127551344994,-0.0348924541628306,0.573201653712376,0.554352489038476,0.277280663473944,0.0610944597819951,0.542906553041657,0.319562709704887,0.0661171609071259,0,0.846192356745462,311444,0,0,14.6842105263158,12.75,7,8,24,18,38,12
7058,cg14784373,chr1,11126761,+,0.932222139735767,0.9292478816992,0.0029742580365667,0.00456127479590809,0.282967671596285,0.949672849279128,0.920952395017546,0.00665880044755707,0.939230185205538,0.918155700994267,0.00697313561522432,0,0.66231236411939,370624,0,0,11.7894736842105,9.75,3,3,19,18,35,11
7059,cg19919800,chr1,11158198,+,0.852634869705982,0.844282520325706,0.0083523493802764,0.014036770968955,0.40794266877669,0.881108736976441,0.781140485200198,0.0199777280564595,0.879540047137429,0.701481366843905,0.0466245122717694,0,0.755420303469523,271934,0,0,13.6052631578947,12.75,5,7,22,19,38,12
7060,cg13558322,chr1,11158987,+,0.924218393005835,0.920109905284111,0.00410848772172367,0.00635864880918081,0.151413167992859,0.940936524186656,0.864723137682821,0.0126135268450287,0.936617955299285,0.905428122067582,0.0105517321421231,0,0.521331908535748,345446,0,0,11.1052631578947,10.75,5,5,19,15,38,12
7061,cg04872475,chr1,11159259,+,0.0587497291989584,0.0584544328978418,0.000295296301116639,0.00621006185968862,0.948226130512841,0.0885044339437498,0.0461712180872261,0.00823210542436322,0.0765116729765499,0.0485882286445167,0.00830739428333509,0,0.985749103861448,442267,0,0,16.4736842105263,16.0833333333333,7,10,30,25,38,12
7062,cg17800649,chr1,11159423,-,0.104327364791007,0.10347051503852,0.000856849752486954,0.0108532943297489,0.915454306433686,0.127481355691871,0.0732668327416435,0.0121831547248913,0.11614124349144,0.0769117413644197,0.0111522664859048,0,0.976329162905033,431104,0,0,12.0263157894737,10.6666666666667,5,6,20,18,38,12
7063,cg23731764,chr1,11159769,+,0.0272598531851926,0.0275480431077268,-0.000288189922534189,-0.0111157310794407,0.75833431934786,0.0360152984271379,0.0205757710533031,0.00360945311639678,0.0519464603245972,0.0190544487257463,0.0087641828386278,0,0.92436407825023,433577,0,0,15.2631578947368,13.5833333333333,4,9,24,21,37,12
7064,cg20810398,chr1,11159847,-,0.0250877995187084,0.0236693146436859,0.00141848487502251,0.0595351193549407,0.456882762126153,0.0572524664757349,0.0197656424088047,0.00576266012982175,0.0270519528803686,0.0186978971056773,0.002127156681977,0,0.784730686115911,349044,0,0,10.1842105263158,9.58333333333333,4,6,19,14,37,12
7065,cg23218665,chr1,11159850,+,0.0716302995805447,0.0657060171516082,0.00592428242893649,0.108696781080339,0.295773383203006,0.109926759951864,0.0392521817271164,0.0185179222270015,0.087961061905166,0.0414716138700517,0.0158194711215315,0,0.673087950184746,202035,0,0,10.5789473684211,10.1666666666667,4,6,19,14,37,12
7066,cg22228043,chr1,11159903,-,0.0282033504500515,0.0267235440836098,0.00147980636644163,0.0569938729577755,0.500565752229015,0.0531606753330893,0.0198937369983628,0.00629603336135704,0.0330213115186774,0.0223521888002123,0.0033081163220021,0,0.809230025611064,345273,0,0,14.3684210526316,13,6,9,23,19,38,12
7067,cg26105280,chr1,11159908,-,0.0206494098877454,0.0187537498015651,0.00189566008618039,0.0921091856303256,0.0721963349502097,0.0290898775376443,0.0161494276796169,0.00291683540775964,0.0232355109203458,0.0164467144195845,0.00196029005720625,0,0.388473010319002,322655,0,0,12.3157894736842,11.5833333333333,7,6,20,15,38,12
7068,cg18435880,chr1,11160013,-,0.0355020895112342,0.0382516459006851,-0.00274955638945085,-0.0846453575138342,0.020703245219965,0.043102372107987,0.0310790236156522,0.00285259989945956,0.0431110363101804,0.0323182258533546,0.00394347987701928,0,0.227052734777321,284004,0,0,9.23684210526316,8.91666666666667,5,5,15,13,38,12
7069,cg24726995,chr1,11160033,-,0.0285349068888859,0.0280276501254385,0.0005072567634474,0.0191171129543025,0.557942793632767,0.0342857376603963,0.0247887690800414,0.00212823185089668,0.0338135032875603,0.0232786973731746,0.0028237735239718,0,0.838779576154714,414546,0,0,9.94736842105263,8.33333333333333,6,4,17,13,38,11
7070,cg11539038,chr1,11160073,-,0.0435229060397793,0.0433777616975366,0.000145144342242658,0.00391763972804841,0.931303982000624,0.0867358555703249,0.0313664398252305,0.00839880400958833,0.05547137305329,0.0343461358801835,0.00633716166375653,0,0.981061666181691,446571,0,0,10.3947368421053,10.1666666666667,3,5,17,15,37,12
7071,cg23668379,chr1,11160093,-,0.0316551142633035,0.0340845411705689,-0.00242942690726546,-0.0817792089884999,0.114290765176287,0.0387758884030304,0.0215213125682099,0.00409649680295572,0.0417553657594167,0.0291859315937437,0.00418003931364918,0,0.466986835695462,297253,0,0,14.5263157894737,13.0833333333333,6,6,19,19,38,12
7072,cg00155504,chr1,11160113,+,0.117867948788496,0.0879893018765497,0.0298786469119459,0.383958530871931,0.00830204695698543,0.201338330962959,0.0483190093395001,0.0405841169505857,0.153963281522667,0.0585061733274181,0.0317938123075237,0,0.150212456554528,32455,0,0,12.8947368421053,10.9166666666667,3,6,20,15,36,12
7073,cg04440027,chr1,11160131,-,0.0425254015981437,0.0429815925465277,-0.000456190948383978,-0.0124759221073587,0.764323452203933,0.0545408539337156,0.0337258779752199,0.00520164396114542,0.050464646319577,0.0350233295247432,0.00515190326592362,0,0.926324402354312,418835,0,0,13.4736842105263,12,6,7,24,16,38,12
7074,cg15139248,chr1,11160154,-,0.0549022911929575,0.0562950052580765,-0.00139271406511898,-0.0306307707124379,0.719706027634596,0.0762696746201841,0.0384214761035137,0.00856114246845967,0.0880807487667334,0.0464243739754414,0.0115446623476078,0,0.909844676376636,363687,0,0,12.9473684210526,10.75,3,6,20,13,37,12
7075,cg03617456,chr1,11160205,+,0.198171195053129,0.181369297139574,0.0168018979135545,0.121411069029163,0.130927161833559,0.2609895712613,0.134574049717702,0.0287258483534677,0.230927012141084,0.136995954186434,0.0265260339570402,0,0.492716418934945,122173,0,0,15.5526315789474,15.5,6,9,23,28,38,12
7076,cg07190630,chr1,11160325,-,0.844836856965057,0.842463269031109,0.00237358793394826,0.00401143969417698,0.79211898953367,0.891332689506921,0.755975041595437,0.0266057200875155,0.875986722224978,0.806907598227964,0.0235296193520968,0,0.935907065335565,389134,0,0,7.02631578947368,7.41666666666667,3,2,13,13,28,10
7077,cg05750884,chr1,11162183,-,0.94542267451885,0.943257326409411,0.00216534810943914,0.00327340184627041,0.323791482826617,0.956796816613792,0.933218636809348,0.00545862359624799,0.952180726469064,0.922820574907596,0.00818451682735684,0,0.695340368004084,391666,0,0,13.3684210526316,12.4166666666667,3,7,24,20,37,12
7078,cg06632603,chr1,11166889,+,0.935964193542331,0.94159128910272,-0.00562709556038965,-0.00855648936822314,0.0857283048932886,0.953580446040631,0.897528523927564,0.00977164332715902,0.952676388944528,0.934201116287903,0.00595174202100955,0,0.416353319986381,319633,0,0,11.6578947368421,9.75,5,6,22,17,38,12
7079,cg21474053,chr1,11182049,-,0.976288658236675,0.976260289274356,2.83689623190586e-05,4.14973340025466e-05,0.830638900185402,0.979025669829415,0.972836246354611,0.00139727758970549,0.977809575906339,0.974614011114083,0.00095573358277849,0,0.949415270719271,458783,0,0,12.1315789473684,11.25,4,3,21,17,37,11
7080,cg00909226,chr1,11182094,-,0.932557846187362,0.934691175804042,-0.00213332961668022,-0.00326162083922242,0.602173192094286,0.9523803366789,0.888104332943781,0.0139883269439304,0.947735324763467,0.916390926329554,0.00838137610247488,0,0.859951896020121,391901,0,0,10.2368421052632,9.41666666666667,3,5,22,16,36,12
